1	1515	[1515?]
2	1515	[1515?]
3	1515	[1515?]
4	1518	[1518?]
5	1518	[1518?]
6	1518	[1518?]
7	1518	[1518?]
8	1522	1522
9	1520	[1520?]
10	1528	[c.1528]
11	1525	[c.1525]
12	1531	[1531]
13	1520	[c.1520]
14	1533	1533
15	1533	1533
16	1533	[1533]
17	1533	1533
18	1533	1533
19	1533	1533
20	1533	1533
21	1534	1534
22	1534	1534
23	1530	[1530?]
24	1530	[c.1530]
25	1530	[c.1530]
26	1530	[c.1530]
27	1544	[1544?]
28	1544	[1544?]
29	1544	[1544?]
30	1545	[c.1545]
31	1547	[1547?]
32	1547	[1547?]
33	1547	[1547?]
34	1548	[1548?]
35	1548	[1548?]
36	1551	[1551?]
37	1550	[c.1550]
39	1565	[1565?]
40	1559	1559
41	1559	1559
42	1559	1559
43	1560	1560
44	1560	1560
45	1560	1560
46	1560	1560
49	1560	1560
5003	1560	[1560?]
5004	1560	[1560?]
50	1561	1561
51	1561	1561
249	1598	1598
52	1562	[1562?]
53	1562	[1562?]
54	1562	[1562?]
57	1562	[1562?]
55	1563	1563
56	1563	1563
58	1566	[1566?]
59	1565	1565
60	1565	1565
61	1565	1565
62	1565	1565
63	1565	1565
64	1551	[1551?]
65	1551	[1551?]
66	1551	[1551?]
67	1566	1566
68	1566	[1566]
69	1566	1566
70	1566	[1566]
71	1566	[1566?]
72	1566	1566
73	1566	1566
74	1567	1567
75	1567	1567
76	1568	1568
77	1568	1568
78	1568	1568
80	1558	[1558]
81	1566	[1566?]
82	1569	[1569]
83	1570	[1570?]
84	1570	[1570]
85	1570	[1570?]
86	1570	[1570?]
87	1570	[1570?]
88	1570	1570
89	1571	1571
90	1571	1571
91	1573	1573
92	1573	[1573?]
93	1574	[1574?]
94	1575	1575
5011.01	1575	1575
5013.01	1575	1575
95	1575	1575
96	1575	1575
97	1575	1575
99	1576	[1576]
100	1576	[1576]
98	1575	1575
101	1576	1576
102	1577	1577
103	1578	1578
104	1578	[1578]
105	1578	[1578]
106	1578	[1578]
107	1578	1578
108	1581	[1581]
109	1581	1581
110	1581	1581
111	1584	1584
112	1584	1584
113	1584	1584
114	1584	1584
115	1584	1584
116	1584	1584
117	1584	1584
118	1584	1584
119	1584	1584
120	1584	1584
121	1585	1585
122	1585	1585
123	1585	[1585]
124	1587	1587
126	1588	1588
127	1589	1589
128	1590	1590
129	1590	1590
130	1590	1590
131	1590	1590
5020.01	1591	1591
5024	1592	1592
132	1591	1591
133	1591	1591
134	1591	[1591]
137	1591	1591
138	1591	1591
139	1591	1591
140	1592	1592
141	1592	1592
142	1592	1592
144	1592	1592
143	1592	1592
145	1592	1592
5024.01	1592	1592
146	1592	1592
147	1592	[1592?]
148	1592	[1592?]
149	1592	[1592?]
150	1592	[1592]
151	1592	[1592]
152	1592	[1592]
153	1592	[1592]
154	1592	[1592]
155	1592	[1592]
156	1592	[1592]
157	1592	[1592]
158	1592	[1592]
159	1592	[1592]
160	1592	[1592]
161	1592	[1592]
5026	1592	1592
162	1593	1593
163	1593	1593
164	1591	[1591?]
165	1591	[1591?]
166	1593	1593
167	1593	1593
168	1594	1594
169	1594	1594
170	1594	1594
171	1594	1594
172	1594	1594
173	1594	1594
174	1594	1594
175	1594	1594
176	1594	1594
177	1594	1594
178	1594	1594
179	1594	1594
180	1594	1594
181	1594	1594
182	1594	1594
183	1594	1594
184	1594	1594
185	1594	1594
186	1594	1594
187	1594	1594
188	1594	1594
189	1594	1594
190	1594	1594
191	1594	1594
192	1594	1594
193	1594	1594
194	1594	1594
195	1594	1594
196	1594	1594
197	1594	1594
198	1594	1594
199	1594	1594
200	1594	1594
201	1594	1594
202	1594	1594
203	1594	1594
204	1594	1594
205	1594	1594
206	1594	1594
207	1594	[1594?]
208	1595	1595
209	1595	1595
210	1595	1595
211	1595	1595
212	1595	1595
213	1595	1595
214	1596	1596
215	1596	1596
216	1596	1596
217	1597	1597
218	1597	1597
219	1597	1597
220	1597	1597
221	1597	1597
222	1597	1597
223	1597	1597
224	1597	1597
225	1597	1597
226	1597	1597
227	1597	1597
228	1597	1597
229	1597	1597
230	1597	1597
231	1597	1597
232	1597	1597
233	1597	1597
234	1597	1597
235	1597	1597
236	1597	1597
237	1597	1597
238	1597	1597
239	1597	1597
240	1598	1598
241	1598	1598
242	1598	1598
243	1598	1598
244	1598	1598
245	1598	1598
246	1598	1598
247	1598	1598
248	1598	1598
250	1598	1598
251	1598	1598
252	1598	1598
253	1598	1598
254	1598	1598
255	1598	1598
256	1598	1598
257	1598	1598
258	1598	1598
259	1598	1598
260	1598	1598
261	1598	1598
262	1598	1598
263	1598	1598
265	1598	1598
266	1598	1598
267	1598	1598
268	1598	1598
269	1598	1598
270	1598	1598
271	1598	1598
272	1598	1598
273	1598	1598
274	1599	1599
275	1599	1599
276	1599	1599
277	1599	1599
278	1599	1599
279	1599	1599
280	1599	1599
281	1599	1599
282	1599	1599
283	1600	1600
284	1600	1600
285	1600	1600
286	1600	1600
287	1600	1600
288	1600	1600
289	1600	1600
290	1600	1600
291	1600	1600
292	1600	1600
293	1600	1600
294	1600	1600
295	1600	1600
296	1600	1600
297	1600	1600
298	1600	1600
299	1600	1600
300	1600	1600
301	1600	1600
302	1600	1600
303	1600	1600
304	1600	1600
305	1600	1600
306	1600	1600
307	1600	1600
308	1600	1600
309	1600	1600
310	1600	1600
311	1600	1600
312	1600	1600
313	1601	1601
314	1601	1601
315	1601	1601
316	1601	1601
317	1601	1601
318	1601	1601
319	1601	1601
320	1601	1601
321	1601	1601
322	1601	1601
323	1602	1602
326	1602	1602
327	1602	1602
329	1602	1602
324	1602	1602
325	1602	1602
328	1602	1602
330	1602	1602
331	1602	1602
332	1602	1602
333	1602	1602
334	1602	1602
335	1602	1602
336	1602	1602
337	1602	1602
338	1602	1602
339	1602	1602
340	1602	1602
341	1602	1602
342	1602	1602
343	1602	1602
344	1602	1602
345	1603	1603
369	1604	1604
370	1604	1604
371	1604	1604
346	1603	1603
347	1603	1603
348	1603	1603
349	1603	1603
350	1603	1603
351	1603	1603
352	1603	1603
353	1603	1603
354	1603	1603
355	1603	1603
356	1604	1604
357	1604	1604
358	1604	1604
359	1604	1604
360	1604	1604
361	1604	1604
362	1604	1604
363	1604	1604
364	1604	1604
365	1604	1604
367	1604	1604
366	1604	1604
368	1604	1604
372	1604	1604
373	1604	1604
374	1604	1604
375	1604	1604
376	1604	1604
377	1604	1604
378	1604	1604
379	1604	1604
380	1604	1604
381	1604	1604
382	1604	1604
383	1605	1605
384	1605	1605
385	1605	1605
386	1605	1605
387	1605	1605
388	1605	1605
389	1605	1605
390	1605	1605
391	1605	1605
392	1605	1605
393	1605	1605
394	1605	1605
395	1605	1605
396	1605	1605
397	1605	1605
398	1605	1605
399	1605	1605
400	1605	1605
401	1605	1605
402	1605	1605
403	1605	1605
404	1605	1605
405	1605	1605
406	1605	[1605]
407	1605	1605
408	1605	1605
409	1605	1605
410	1605	1605
411	1605	1605
412	1606	1606
413	1606	1606
414	1606	1606
415	1606	1606
416	1606	1606
417	1606	1606
418	1606	1606
419	1606	1606
420	1606	1606
421	1606	1606
422	1606	1606
423	1606	1606
424	1606	1606
425	1606	[1606]
426	1606	1606
427	1606	1606
428	1606	1606
429	1606	1606
430	1606	[1606?]
431	1606	[1606?]
432	1606	[1606?]
433	1606	1606
434	1606	1606
435	1606	1606
436	1606	1606
437	1606	1606
438	1606	1606
439	1606	1606
441	1606	1606
442	1606	1606
443	1606	1606
444	1606	1606
445	1606	1606
446	1606	1606
447	1606	1606
448	1606	1606
449	1606	1606
450	1607	1607
451	1607	1607
452	1607	1607
453	1607	1607
454	1607	1607
455	1607	1607
456	1607	1607
457	1607	1607
458	1607	1607
459	1607	1607
460	1607	1607
461	1607	1607
462	1607	1607
463	1607	1607
464	1607	1607
465	1607	1607
466	1607	1607
467	1607	1607
468	1607	1607
469	1607	1607
470	1607	1607
471	1607	1607
472	1607	1607
473	1607	1607
474	1607	1607
475	1607	1607
476	1607	1607
477	1607	1607
478	1607	1607
479	1607	1607
480	1607	1607
481	1607	1607
482	1607	1607
484	1607	1607
485	1607	1607
486	1607	1607
483	1607	1607
487	1607	1607
488	1607	1607
489	1607	1607
490	1607	1607
491	1607	1607
492	1607	1607
493	1607	1607
494	1607	1607
495	1607	1607
496	1607	1607
497	1607	1607
498	1607	1607
499	1607	1607
500	1607	1607
501	1607	1607
502	1607	1607
503	1607	1607
504	1607	1607
528	1608	1608
529	1608	1608
505	1607	1607
506	1608	1608
507	1608	1608
508	1608	1608
509	1608	1608
511	1608	1608
512	1608	1608
513	1608	1608
514	1608	1608
515	1608	1608
516	1608	1608
517	1608	1608
518	1608	1608
519	1608	1608
520	1608	[1608]
521	1608	1608
522	1608	1608
523	1608	1608
524	1608	1608
525	1608	1608
526	1608	1608
527	1608	1608
530	1608	1608
531	1608	1608
532	1608	1608
533	1608	1608
534	1608	1608
535	1608	1608
536	1609	1609
537	1609	1609
538	1609	1609
539	1609	1609
540	1609	1609
541	1609	1609
542	1609	1609
543	1609	1609
544	1609	1609
545	1609	1609
546	1609	1609
547	1609	1609
548	1609	1609
549	1609	1609
550	1609	1609
551	1609	1609
552	1609	1609
553	1610	1610
554	1610	1610
555	1610	[1610?]
556	1610	[1610?]
557	1610	[1610?]
558	1610	[1610?]
559	1610	1610
560	1610	1610
561	1610	1610
5071.01	1610	1610
562	1611	1611
563	1611	1611
564	1611	1611
565	1611	1611
566	1611	1611
567	1611	1611
568	1611	1611
569	1611	1611
570	1611	1611
571	1611	1611
573	1611	1611
572	1611	1611
574	1611	1611
575	1612	1612
576	1612	1612
577	1612	1612
578	1612	1612
579	1612	1612
580	1616	1616
581	1616	1616
582	1612	1612
583	1612	1612
584	1612	1612
585	1613	1613
586	1613	1613
587	1613	1613
609	1614	1614
610	1614	1614
611	1614	1614
612	1614	1614
613	1614	1614
588	1613	[1613]
589	1613	[1613]
590	1613	[1613]
591	1613	[1613]
592	1613	[1613]
593	1613	1613
595	1613	1613
597	1613	1613
598	1613	1613
599	1613	1613
600	1613	1613
601	1613	1613
602	1613	1613
603	1613	1613
604	1613	1613
605	1613	1613
606	1613	1613
607	1614	1614
608	1614	1614
614	1614	1614
615	1614	1614
616	1615	1615
617	1615	1615
618	1615	1615
619	1615	1615
620	1615	1615
621	1615	1615
622	1615	1615
623	1615	1615
624	1615	1615
625	1615	1615
626	1615	1615
627	1615	1615
628	1615	1615
629	1615	1615
630	1615	1615
697	1622	1622
698	1622	1622
699	1622	1622
631	1615	1615
632	1615	1615
633	1616	1616
634	1616	1616
635	1616	1616
636	1616	1616
637	1616	1616
638	1616	1616
640	1616	1616
639	1616	1616
641	1616	1616
642	1616	1616
643	1616	1616
644	1616	1616
645	1616	1616
646	1616	1616
647	1616	1616
648	1617	1617
649	1617	1617
653	1618	1618
654	1618	1618
656	1618	1618
650	1617	1617
651	1617	1617
652	1617	1617
655	1618	1618
657	1618	1618
658	1618	1618
659	1618	1618
660	1619	1619
661	1619	1619
662	1619	1619
663	1619	1619
664	1619	1619
665	1619	1619
666	1619	1619
667	1619	1619
668	1619	1619
694	1622	1622
695	1622	1622
696	1622	1622
669	1619	1619
670	1619	1619
671	1619	1619
672	1619	1619
673	1619	1619
674	1619	1619
675	1619	1619
676	1620	1620
677	1620	1620
678	1620	1620
679	1620	1620
680	1620	1620
681	1620	1620
682	1620	1620
683	1620	1620
684	1620	1620
685	1620	1620
686	1620	1620
691	1621	1621
692	1621	1621
693	1621	1621
687	1620	1620
688	1620	1620
5078.10	1621	1621
689	1620	1620
690	1621	1621
700	1622	1622
701	1622	[1622]
702	1622	[1622]
703	1622	1622
704	1622	1622
705	1622	1622
708	1622	1622
706	1622	1622
707	1622	1622
709	1623	[1623]
710	1623	1623
711	1623	1623
894	1638	1638
902	1638	1638
1070	1653	1653
1071	1653	1653
712	1623	1623
713	1623	1623
714	1623	1623
715	1623	1623
716	1623	1623
717	1624	[1624]
718	1624	1624
719	1624	1624
720	1624	1624
721	1624	1624
722	1624	1624
723	1624	1624
724	1625	[1625]
725	1625	[1625]
726	1625	[1625]
727	1625	[1625]
728	1625	[1625]
731	1628	1628
736	1629	1629
729	1626	1626
730	1627	1627
732	1628	1628
733	1628	1628
734	1629	1629
735	1629	1629
737	1629	1629
738	1629	1629
739	1629	1629
740	1629	1629
741	1629	1629
742	1629	1629
743	1629	1629
807	1633	1633
808	1633	1633
809	1633	1633
744	1629	1629
745	1629	1629
746	1629	1629
747	1629	1629
748	1630	1630
749	1630	1630
750	1630	1630
751	1630	1630
752	1630	1630
753	1630	1630
754	1630	1630
755	1630	1630
756	1630	1630
758	1630	1630
760	1630	1630
761	1631	1631
767	1631	1631
768	1631	1631
769	1631	1631
762	1631	1631
763	1631	1631
764	1631	1631
765	1631	1631
766	1631	1631
770	1631	1631
771	1631	1631
772	1631	1631
773	1631	1631
774	1631	1631
775	1631	1631
777	1631	1631
778	1631	1631
890	1638	1638
893	1638	1638
895	1638	1638
779	1631	1631
780	1631	1631
781	1631	1631
782	1631	[1631]
783	1631	1631
784	1631	1631
785	1631	1631
786	1631	1631
787	1632	1632
788	1632	1632
789	1632	1632
790	1632	1632
792	1632	1632
793	1632	1632
794	1632	1632
795	1632	1632
797	1632	1632
798	1632	1632
799	1632	1632
796	1632	1632
800	1632	1632
801	1632	1632
802	1632	1632
803	1632	1632
804	1632	1632
805	1632	1632
806	1632	1632
810	1633	1633
811	1633	1633
1072	1653	1653
1075	1653	1653
1077	1653	1653
812	1633	1633
813	1633	1633
814	1633	1633
815	1633	1633
816	1633	1633
817	1633	1633
818	1633	1633
819	1633	1633
820	1633	1633
821	1633	1633
822	1633	1633
823	1633	1633
824	1633	1633
825	1633	1633
826	1633	1633
828	1633	1633
832	1634	1634
835	1634	1634
836	1634	1634
837	1634	1634
830	1633	1633
831	1633	1633
833	1634	1634
834	1634	1634
838	1634	1634
839	1634	1634
840	1634	1634
841	1634	1634
842	1635	1635
843	1635	1635
844	1635	1635
845	1635	1635
848	1635	1635
846	1635	1635
847	1635	1635
849	1636	1636
866	1637	1637
869	1637	1637
891	1638	1638
850	1636	1636
851	1636	1636
1182	1660	1660
853	1636	1636
854	1636	1636
855	1636	1636
856	1636	1636
857	1636	1636
858	1636	1636
859	1636	1636
860	1636	1636
861	1636	1636
862	1636	1636
863	1637	1637
864	1637	1637
865	1637	1637
867	1637	1637
868	1637	1637
870	1637	1637
871	1637	1637
872	1637	1637
873	1637	1637
874	1637	1637
875	1637	1637
876	1637	1637
877	1637	1637
878	1637	1637
879	1637	1637
880	1637	1637
881	1637	1637
882	1638	1638
883	1638	1638
884	1638	1638
886	1638	1638
887	1638	1638
888	1638	1638
889	1638	1638
885	1638	1638
892	1638	1638
896	1638	1638
897	1638	1638
898	1638	1638
899	1638	1638
900	1638	1638
901	1638	1638
903	1638	1638
904	1638	1638
905	1638	1638
906	1638	1638
907	1638	1638
1164	1658	1658
1165	1658	1658
1166	1658	1658
1167	1658	1658
908	1638	1638
909	1638	1638
910	1638	1638
911	1639	1639
912	1639	1639
913	1639	1639
915	1639	1639
918	1639	1639
919	1639	1639
920	1639	1639
921	1639	1639
922	1639	1639
923	1639	1639
924	1639	1639
925	1639	1639
926	1639	1639
927	1639	1639
928	1639	1639
929	1639	1639
935	1639	1639
930	1639	1639
931	1639	1639
932	1639	1639
933	1639	1639
934	1639	1639
936	1639	1639
937	1639	1639
938	1639	1639
939	1639	1639
940	1639	1639
941	1639	1639
942	1639	1639
943	1639	1639
944	1639	1639
945	1640	1640
946	1640	1640
972	1640	1640
973	1640	1640
974	1640	1640
947	1640	1640
948	1640	1640
949	1640	1640
950	1640	1640
951	1640	1640
952	1640	1640
953	1640	1640
954	1640	1640
956	1640	1640
958	1640	1640
960	1640	1640
962	1640	1640
963	1640	1640
964	1640	1640
966	1640	1640
967	1640	1640
968	1640	1640
965	1640	1640
969	1640	1640
970	1640	1640
975	1640	1640
976	1640	1640
977	1640	1640
978	1640	1640
979	1640	1640
980	1640	1640
981	1640	1640
983	1640	1640
984	1640	1640
985	1640	1640
986	1640	1640
987	1641	1641
988	1641	1641
989	1641	1641
1068	1653	1653
1069	1653	1653
990	1641	1641
991	1641	1641
992	1641	1641
993	1641	1641
994	1642	[1642]
995	1642	[1642]
996	1642	[1642]
997	1642	1642
998	1642	1642
999	1643	1643
1000	1643	1643
1001	1646	1646
1002	1646	1646
1003	1646	1646
1004	1646	1646
1005	1647	1647
1006	1647	1647
1007	1647	1647
1009	1647	1647
1011	1647	1647
1012	1647	1647
1013	1648	1648
1008	1647	1647
1010	1647	1647
5178.01	1648	1648
1015	1648	1648
1016	1648	1648
1017	1648	1648
1018	1648	1648
1019	1648	1648
1020	1648	1648
1021	1648	1648
1022	1648	1648
1023	1648	1648
1024	1648	1648
1025	1648	1648
1026	1648	1648
1027	1648	1648
1028	1648	1648
1029	1649	1649
1030	1649	1649
1031	1649	1649
1032	1649	1649
1063	1652	1652
1065	1652	1652
1066	1652	1652
1067	1652	1652
1033	1649	1649
1034	1649	1649
1035	1649	1649
1036	1649	1649
